TREAT	INTENSITY	COLBLUM
HITRT	_0.5	2.221354632
HITRT	_0.5	7.312228501
HITRT	_0.5	1.140554581
HITRT	_0.5	8.450565471
HITRT	_0.5	1.644093637
HITRT	_0.5	2.736401953
HITRT	_0.5	2.674932918
HITRT	_0.5	2.436127343
HITRT	_0.5	9.266593362
HITRT	_0.5	7.906234659
HITRT	_0.5	11.71707555
HITRT	_0.5	1.317314633
HITRT	_0.5	1.979904509
HITRT	_0.5	1.871356712
HITRT	_0.5	5.884430125
HITRT	_0.5	9.712765721
HITRT	_0.5	5.37610964
HITRT	_0.5	3.00627825
HITRT	_0.5	2.314667808
HITRT	_0.5	0.685353308
HITRT	_0.5	4.80527968
HITRT	_0.5	5.061344758
HITRT	_0.5	8.005786187
HITRT	_0.5	2.25584211
HITRT	_0.5	2.452863085
HITRT	_0.5	2.675721556
HITRT	_0.5	5.632919761
HITRT	_0.5	3.458675597
HITRT	_0.5	3.940465637
HITRT	_0.5	10.7849282
HITRT	_0.5	7.160245857
HITRT	_0.5	4.528377725
HITRT	_0.5	6.900630472
HITRT	_0.5	4.893518149
HITRT	_0.5	3.497944152
HITRT	_0.5	11.68392373
HITRT	_0.5	2.387269356
HITRT	_0.5	0.729483434
HITRT	_0.5	1.248466397
HITRT	_0.5	4.106720955
HITRT	_0.5	2.307625048
HITRT	_0.5	8.181280575
HITRT	_0.5	11.20333825
HITRT	_0.5	4.231182074
HITRT	_0.5	10.34057364
HITRT	_0.5	0.042224984
HITRT	_0.5	1.561567942
HITRT	_0.5	4.571195377
HITRT	_0.5	4.260371676
HITRT	_0.5	2.184512972
HITRT	_0.5	4.18816112
HITRT	_0.5	5.420174491
HITRT	_0.5	7.862139351
HITRT	_0.5	11.03732141
HITRT	_0.5	5.312555561
HITRT	_0.5	7.638267835
HITRT	_0.5	2.792113989
HITRT	_0.5	12.67220205
HITRT	_0.5	3.612288092
HITRT	_0.5	6.404017265
HITRT	_0.5	6.98559977
HITRT	_0.5	9.489759866
HITRT	_0.5	8.989647856
HITRT	_0.5	7.777745952
HITRT	_0.5	5.331138465
HITRT	_0.5	0.206371085
HITRT	_0.5	3.858902531
HITRT	_0.5	3.746906807
HITRT	_0.5	6.14323613
HITRT	_0.5	12.89087511
HITRT	_0.5	6.942798953
HITRT	_0.5	1.966872318
HITRT	_0.5	5.247042228
HITRT	_0.5	10.58889419
HITRT	_0.5	7.86156914
HITRT	_0.5	2.664458086
HITRT	_0.5	5.873652893
HITRT	_0.5	6.773977205
HITRT	_0.5	0.635038994
HITRT	_0.5	7.934884045
HITRT	_0.5	0.989994962
HITRT	_0.5	2.099003335
HITRT	_0.5	8.602963333
HITRT	_0.5	7.671234868
HITRT	_0.5	7.534179871
HITRT	_0.5	12.67025478
HITRT	_0.5	3.192235864
HITRT	_0.5	8.967001245
HITRT	_0.5	0.874626603
HITRT	_0.5	9.954587452
HITRT	_0.5	2.549649606
HITRT	_0.5	6.305850253
HITRT	_0.5	4.281825032
HITRT	_0.5	9.852518486
LOTRT	_0.5	0.45124652
LOTRT	_0.5	0.865948786
LOTRT	_0.5	0.173859698
LOTRT	_0.5	0.812373001
LOTRT	_0.5	1.130051167
LOTRT	_0.5	3.938924419
LOTRT	_0.5	0.953768547
LOTRT	_0.5	-0.048231919
LOTRT	_0.5	9.61554567
LOTRT	_0.5	2.014001865
LOTRT	_0.5	0.845698242
LOTRT	_0.5	16.38658402
LOTRT	_0.5	0.872680285
LOTRT	_0.5	0.898905482
LOTRT	_0.5	1.979785182
LOTRT	_0.5	6.427926419
LOTRT	_0.5	1.605091508
LOTRT	_0.5	4.342504589
LOTRT	_0.5	0.514541662
LOTRT	_0.5	6.259668155
LOTRT	_0.5	0.254099017
LOTRT	_0.5	2.063229471
LOTRT	_0.5	3.445504769
LOTRT	_0.5	0.534990839
LOTRT	_0.5	6.951255123
LOTRT	_0.5	0.381603571
LOTRT	_0.5	3.04156148
LOTRT	_0.5	2.533812209
LOTRT	_0.5	5.755938504
LOTRT	_0.5	4.017235864
LOTRT	_0.5	1.196797102
LOTRT	_0.5	0.661330524
LOTRT	_0.5	3.571236545
LOTRT	_0.5	2.256197076
LOTRT	_0.5	5.634336403
LOTRT	_0.5	0.209576019
LOTRT	_0.5	2.039282781
LOTRT	_0.5	1.953925517
LOTRT	_0.5	5.455316284
LOTRT	_0.5	0.289742517
LOTRT	_0.5	3.448409903
LOTRT	_0.5	-0.065752479
LOTRT	_0.5	9.828153491
LOTRT	_0.5	3.848380555
LOTRT	_0.5	6.019005569
LOTRT	_0.5	10.2041446
LOTRT	_0.5	-0.219329123
LOTRT	_0.5	8.099603903
LOTRT	_0.5	-0.576779069
LOTRT	_0.5	0.325214974
LOTRT	_0.5	8.486326593
LOTRT	_0.5	-0.10731414
LOTRT	_0.5	2.441953262
LOTRT	_0.5	1.02218347
LOTRT	_0.5	0.237468894
LOTRT	_0.5	8.206233442
LOTRT	_0.5	5.99615605
LOTRT	_0.5	-0.715595901
LOTRT	_0.5	0.612759036
LOTRT	_0.5	0.118526212
LOTRT	_0.5	6.070556007
LOTRT	_0.5	6.481448022
LOTRT	_0.5	4.416960639
LOTRT	_0.5	10.05512582
LOTRT	_0.5	0.700440194
LOTRT	_0.5	2.42279142
LOTRT	_0.5	4.784579853
LOTRT	_0.5	1.601479601
LOTRT	_0.5	0.179259007
LOTRT	_0.5	0.194830161
LOTRT	_0.5	-0.268948909
LOTRT	_0.5	3.878167254
LOTRT	_0.5	3.716963344
LOTRT	_0.5	7.809280177
LOTRT	_0.5	1.135716808
LOTRT	_0.5	0.97758996
LOTRT	_0.5	-0.154138265
LOTRT	_0.5	9.226224396
LOTRT	_0.5	-0.56976094
LOTRT	_0.5	11.26281275
LOTRT	_0.5	7.823552969
LOTRT	_0.5	2.30888272
LOTRT	_0.5	0.785888568
LOTRT	_0.5	3.490285949
LOTRT	_0.5	1.437249557
LOTRT	_0.5	13.53667935
LOTRT	_0.5	8.068124502
LOTRT	_0.5	1.806234754
LOTRT	_0.5	11.14323613
LOTRT	_0.5	6.959702924
LOTRT	_0.5	1.28645074
LOTRT	_0.5	0.988671024
LOTRT	_0.5	5.854095154
LOTRT	_0.5	2.747202781
LOTRT	_0.5	1.433159467
LOTRT	_0.5	0.142651786
LOTRT	_0.5	5.556010736
LOTRT	_0.5	6.955895618
LOTRT	_0.5	6.017420941
LOTRT	_0.5	0.865176989
RAND	_0.75	2.418787529
RAND	_0.75	2.979470955
RAND	_0.75	2.605908211
RAND	_0.75	0.905586831
RAND	_0.75	3.238977677
RAND	_0.75	14.03666499
RAND	_0.75	1.148427798
RAND	_0.75	4.304111908
RAND	_0.75	1.444242624
RAND	_0.75	6.358451305
RAND	_0.75	5.699011921
RAND	_0.75	6.730820386
RAND	_0.75	2.453389794
RAND	_0.75	-0.269550577
RAND	_0.75	10.96535274
RAND	_0.75	11.34593131
RAND	_0.75	9.11642302
RAND	_0.75	3.429620101
RAND	_0.75	0.781484954
RAND	_0.75	7.232476028
RAND	_0.75	2.048427723
RAND	_0.75	15.61357905
RAND	_0.75	5.565465637
RAND	_0.75	2.713297945
RAND	_0.75	2.778346975
RAND	_0.75	1.044485329
RAND	_0.75	9.366547195
RAND	_0.75	2.466872318
RAND	_0.75	4.635520582
RAND	_0.75	1.698373947
RAND	_0.75	3.831163746
RAND	_0.75	2.57684267
RAND	_0.75	8.36997853
RAND	_0.75	2.065025756
RAND	_0.75	4.723129078
RAND	_0.75	5.99337194
RAND	_0.75	2.313208142
RAND	_0.75	2.641901098
RAND	_0.75	5.495410692
RAND	_0.75	8.213607778
RAND	_0.75	5.677152221
RAND	_0.75	8.116448646
RAND	_0.75	2.749203986
RAND	_0.75	1.095454525
RAND	_0.75	0.680658613
RAND	_0.75	3.158376143
RAND	_0.75	0.213900686
RAND	_0.75	8.343034055
RAND	_0.75	8.991340534
RAND	_0.75	8.829356565
RAND	_0.75	5.771402531
RAND	_0.75	10.30245558
RAND	_0.75	1.013342706
RAND	_0.75	2.624531571
RAND	_0.75	8.109285784
RAND	_0.75	0.883016839
RAND	_0.75	3.281828819
RAND	_0.75	4.027565062
RAND	_0.75	8.586464207
RAND	_0.75	5.143549321
RAND	_0.75	4.089794628
RAND	_0.75	13.77973586
RAND	_0.75	4.38529142
RAND	_0.75	8.643918776
RAND	_0.75	4.336878368
RAND	_0.75	4.571621006
RAND	_0.75	1.962674442
RAND	_0.75	10.96946233
RAND	_0.75	5.536804012
RAND	_0.75	7.930565471
RAND	_0.75	9.872771261
RAND	_0.75	3.32637003
RAND	_0.75	4.007217484
RAND	_0.75	9.288413049
RAND	_0.75	7.704029906
RAND	_0.75	7.307830525
RAND	_0.75	11.88958637
RAND	_0.75	6.163069197
RAND	_0.75	2.201007794
RAND	_0.75	8.208158187
RAND	_0.75	4.250626018
RAND	_0.75	1.971296652
RAND	_0.75	5.367930321
RAND	_0.75	0.205200113
RAND	_0.75	7.39292709
RAND	_0.75	5.739991178
RAND	_0.75	11.4130692
RAND	_0.75	2.518570587
RAND	_0.75	7.824765107
RAND	_0.75	6.835293322
RAND	_0.75	9.597660438
RAND	_0.75	4.938465669
RAND	_0.75	3.549196728
RAND	_0.75	6.419415038
RAND	_0.75	0.870449521
RAND	_0.75	12.51730791
RAND	_0.75	2.136318143
RAND	_0.75	9.607818493
RAND	_0.75	4.791466905
RAND	_0.75	6.580863885
HITRT	_0.75	0.392570546
HITRT	_0.75	6.714210552
HITRT	_0.75	13.23716893
HITRT	_0.75	7.507123272
HITRT	_0.75	4.193912673
HITRT	_0.75	9.99385543
HITRT	_0.75	1.640893729
HITRT	_0.75	3.187354368
HITRT	_0.75	2.056790303
HITRT	_0.75	14.28822647
HITRT	_0.75	3.19266329
HITRT	_0.75	10.15216269
HITRT	_0.75	0.942215846
HITRT	_0.75	3.518738925
HITRT	_0.75	6.475020547
HITRT	_0.75	5.16299311
HITRT	_0.75	3.553645104
HITRT	_0.75	4.105509867
HITRT	_0.75	1.169759866
HITRT	_0.75	1.868624753
HITRT	_0.75	13.24700125
HITRT	_0.75	7.671300251
HITRT	_0.75	5.142173659
HITRT	_0.75	1.726179923
HITRT	_0.75	4.765946758
HITRT	_0.75	1.045129253
HITRT	_0.75	5.755819429
HITRT	_0.75	3.269767564
HITRT	_0.75	8.337689534
HITRT	_0.75	4.601224396
HITRT	_0.75	7.394358023
HITRT	_0.75	3.339575516
HITRT	_0.75	5.038061506
HITRT	_0.75	1.493992663
HITRT	_0.75	1.560323292
HITRT	_0.75	11.0059385
HITRT	_0.75	5.504735864
HITRT	_0.75	2.698707395
HITRT	_0.75	5.896656417
HITRT	_0.75	8.007001245
HITRT	_0.75	5.818922244
HITRT	_0.75	12.17009215
HITRT	_0.75	5.068355301
HITRT	_0.75	0.190464709
HITRT	_0.75	6.432078264
HITRT	_0.75	2.178999541
HITRT	_0.75	1.767713404
HITRT	_0.75	2.173861115
HITRT	_0.75	3.896539024
HITRT	_0.75	4.383205846
HITRT	_0.75	4.419749593
HITRT	_0.75	5.486742111
HITRT	_0.75	1.119877783
HITRT	_0.75	4.881549228
HITRT	_0.75	2.6420885
HITRT	_0.75	7.787094055
HITRT	_0.75	5.574941781
HITRT	_0.75	3.888765703
HITRT	_0.75	5.500569197
HITRT	_0.75	8.314951713
HITRT	_0.75	4.965020624
HITRT	_0.75	4.459604768
HITRT	_0.75	1.969604559
HITRT	_0.75	6.546279757
HITRT	_0.75	9.851004794
HITRT	_0.75	3.21708674
HITRT	_0.75	2.880587642
HITRT	_0.75	4.466039346
HITRT	_0.75	8.537933929
HITRT	_0.75	7.527004095
HITRT	_0.75	12.65865206
HITRT	_0.75	1.273553282
HITRT	_0.75	5.828346975
HITRT	_0.75	9.009097759
HITRT	_0.75	9.287846346
HITRT	_0.75	8.228404687
HITRT	_0.75	6.746174658
HITRT	_0.75	4.282521344
HITRT	_0.75	14.55486525
HITRT	_0.75	10.13581952
HITRT	_0.75	7.246795512
HITRT	_0.75	0.650284247
HITRT	_0.75	8.591189258
HITRT	_0.75	9.684085433
HITRT	_0.75	0.749286869
HITRT	_0.75	12.02768136
HITRT	_0.75	5.117649371
HITRT	_0.75	1.128366438
HITRT	_0.75	6.765243929
HITRT	_0.75	6.041497715
HITRT	_0.75	1.327772846
HITRT	_0.75	12.27973586
HITRT	_0.75	5.253023973
HITRT	_0.75	2.632907924
HITRT	_0.75	0.406830736
HITRT	_0.75	10.93972356
HITRT	_0.75	7.577562742
HITRT	_0.75	3.169865443
HITRT	_0.75	6.339458086
HITRT	_0.75	8.161157785
LOTRT	_0.75	3.1076909
LOTRT	_0.75	-0.548483818
LOTRT	_0.75	1.288563887
LOTRT	_0.75	-0.001097603
LOTRT	_0.75	1.435895417
LOTRT	_0.75	-0.509422525
LOTRT	_0.75	0.074053249
LOTRT	_0.75	1.531225335
LOTRT	_0.75	-0.12708289
LOTRT	_0.75	1.321104687
LOTRT	_0.75	-0.800942402
LOTRT	_0.75	1.176613616
LOTRT	_0.75	4.577028346
LOTRT	_0.75	0.867389292
LOTRT	_0.75	0.076200345
LOTRT	_0.75	0.185716228
LOTRT	_0.75	1.195067853
LOTRT	_0.75	0.72007504
LOTRT	_0.75	4.569122246
LOTRT	_0.75	0.14780956
LOTRT	_0.75	-0.183527092
LOTRT	_0.75	0.037570509
LOTRT	_0.75	0.134506906
LOTRT	_0.75	5.530608688
LOTRT	_0.75	-1.113276448
LOTRT	_0.75	-0.139825652
LOTRT	_0.75	2.050148246
LOTRT	_0.75	0.030459153
LOTRT	_0.75	-0.012061844
LOTRT	_0.75	3.942249392
LOTRT	_0.75	-0.661671306
LOTRT	_0.75	-1.114580604
LOTRT	_0.75	-0.809121184
LOTRT	_0.75	-0.461662329
LOTRT	_0.75	0.075648115
LOTRT	_0.75	-0.660106524
LOTRT	_0.75	-0.980491039
LOTRT	_0.75	3.048752469
LOTRT	_0.75	0.852279795
LOTRT	_0.75	1.136226549
LOTRT	_0.75	-1.089150651
LOTRT	_0.75	-0.733628874
LOTRT	_0.75	0.996932994
LOTRT	_0.75	2.270382536
LOTRT	_0.75	0.580374449
LOTRT	_0.75	3.324426451
LOTRT	_0.75	0.491189885
LOTRT	_0.75	0.243341247
LOTRT	_0.75	0.4375814
LOTRT	_0.75	-0.001649612
LOTRT	_0.75	0.744754053
LOTRT	_0.75	-0.103198914
LOTRT	_0.75	6.274234051
LOTRT	_0.75	1.342037709
LOTRT	_0.75	-0.913167748
LOTRT	_0.75	-0.325163413
LOTRT	_0.75	0.306036475
LOTRT	_0.75	-0.317208903
LOTRT	_0.75	-0.88731076
LOTRT	_0.75	-0.22043506
LOTRT	_0.75	1.474836297
LOTRT	_0.75	-0.086585535
LOTRT	_0.75	1.199632894
LOTRT	_0.75	0.959832691
LOTRT	_0.75	-0.36527802
LOTRT	_0.75	2.040001914
LOTRT	_0.75	0.582717425
LOTRT	_0.75	-0.694231872
LOTRT	_0.75	0.20226418
LOTRT	_0.75	0.951968975
LOTRT	_0.75	-0.621498196
LOTRT	_0.75	5.311366408
LOTRT	_0.75	-1.088920874
LOTRT	_0.75	-0.487812322
LOTRT	_0.75	-0.260859295
LOTRT	_0.75	-1.025795548
LOTRT	_0.75	0.782057067
LOTRT	_0.75	-0.171869971
LOTRT	_0.75	-1.116714655
LOTRT	_0.75	1.360793298
LOTRT	_0.75	-0.717564484
LOTRT	_0.75	1.03349435
LOTRT	_0.75	0.132477855
LOTRT	_0.75	0.19496224
LOTRT	_0.75	-1.176640685
LOTRT	_0.75	1.086033498
LOTRT	_0.75	1.414175736
LOTRT	_0.75	11.26964179
LOTRT	_0.75	0.312242551
LOTRT	_0.75	-0.011730526
LOTRT	_0.75	3.597036334
LOTRT	_0.75	3.180725664
LOTRT	_0.75	0.535200058
LOTRT	_0.75	1.620219236
LOTRT	_0.75	4.715094913
LOTRT	_0.75	-0.307990443
LOTRT	_0.75	0.973856785
LOTRT	_0.75	1.568949764
LOTRT	_0.75	-0.55459385
LOTRT	_0.75	-0.392989009
RAND	_0.9	2.418787529
RAND	_0.9	3.194211619
RAND	_0.9	2.605908211
RAND	_0.9	1.199178064
RAND	_0.9	4.194830161
RAND	_0.9	13.31014565
RAND	_0.9	1.148427798
RAND	_0.9	4.304111908
RAND	_0.9	1.444242624
RAND	_0.9	7.273422614
RAND	_0.9	5.699011921
RAND	_0.9	6.730820386
RAND	_0.9	1.857133562
RAND	_0.9	-0.267823461
RAND	_0.9	10.96535274
RAND	_0.9	11.34593131
RAND	_0.9	9.11642302
RAND	_0.9	4.151662137
RAND	_0.9	0.781484954
RAND	_0.9	7.232476028
RAND	_0.9	2.048427723
RAND	_0.9	15.83838673
RAND	_0.9	5.565465637
RAND	_0.9	2.713297945
RAND	_0.9	2.778346975
RAND	_0.9	1.044485329
RAND	_0.9	9.366547195
RAND	_0.9	2.466872318
RAND	_0.9	4.635520582
RAND	_0.9	1.812323632
RAND	_0.9	3.671217165
RAND	_0.9	2.57684267
RAND	_0.9	8.274941781
RAND	_0.9	2.065025756
RAND	_0.9	4.723129078
RAND	_0.9	3.14095651
RAND	_0.9	2.25096506
RAND	_0.9	2.641901098
RAND	_0.9	5.539460983
RAND	_0.9	7.414212746
RAND	_0.9	5.368549702
RAND	_0.9	8.116448646
RAND	_0.9	2.749203986
RAND	_0.9	1.095454525
RAND	_0.9	0.680658613
RAND	_0.9	3.18091023
RAND	_0.9	0.213900686
RAND	_0.9	8.401459761
RAND	_0.9	8.991340534
RAND	_0.9	8.5315892
RAND	_0.9	6.07108123
RAND	_0.9	10.14524706
RAND	_0.9	1.013342706
RAND	_0.9	2.679476626
RAND	_0.9	7.577562742
RAND	_0.9	0.846394038
RAND	_0.9	3.281828819
RAND	_0.9	4.000969178
RAND	_0.9	8.653627475
RAND	_0.9	5.380806744
RAND	_0.9	4.089794628
RAND	_0.9	14.40353094
RAND	_0.9	3.106057393
RAND	_0.9	9.038634942
RAND	_0.9	2.87793953
RAND	_0.9	4.535156896
RAND	_0.9	1.876795511
RAND	_0.9	10.96946233
RAND	_0.9	6.240807396
RAND	_0.9	7.411425054
RAND	_0.9	9.081124753
RAND	_0.9	3.32637003
RAND	_0.9	3.971843334
RAND	_0.9	9.288413049
RAND	_0.9	7.748884616
RAND	_0.9	7.307830525
RAND	_0.9	11.88958637
RAND	_0.9	5.221640531
RAND	_0.9	1.171720066
RAND	_0.9	8.208158187
RAND	_0.9	4.250626018
RAND	_0.9	1.971296652
RAND	_0.9	5.614670865
RAND	_0.9	0.007189639
RAND	_0.9	7.460888393
RAND	_0.9	6.252899412
RAND	_0.9	11.4130692
RAND	_0.9	2.620013273
RAND	_0.9	7.366289813
RAND	_0.9	6.880718778
RAND	_0.9	10.0091369
RAND	_0.9	4.938465669
RAND	_0.9	3.549196728
RAND	_0.9	5.067972805
RAND	_0.9	0.904735864
RAND	_0.9	12.12810546
RAND	_0.9	2.136318143
RAND	_0.9	9.983552969
RAND	_0.9	4.752589637
RAND	_0.9	6.580863885
HITRT	_0.9	0.007060064
HITRT	_0.9	7.524242624
HITRT	_0.9	7.103301003
HITRT	_0.9	6.922853609
HITRT	_0.9	0.97328597
HITRT	_0.9	10.2450243
HITRT	_0.9	10.85240381
HITRT	_0.9	10.67158894
HITRT	_0.9	0.777692801
HITRT	_0.9	4.666202899
HITRT	_0.9	1.14454864
HITRT	_0.9	2.917346073
HITRT	_0.9	1.320960143
HITRT	_0.9	2.59555927
HITRT	_0.9	4.630992799
HITRT	_0.9	4.309070211
HITRT	_0.9	3.6777359
HITRT	_0.9	9.575903116
HITRT	_0.9	1.601282897
HITRT	_0.9	-0.2708326
HITRT	_0.9	9.163801341
HITRT	_0.9	9.503250252
HITRT	_0.9	5.673982121
HITRT	_0.9	1.263928698
HITRT	_0.9	2.453230107
HITRT	_0.9	1.413472859
HITRT	_0.9	6.628089207
HITRT	_0.9	1.559538358
HITRT	_0.9	4.146704291
HITRT	_0.9	3.704932279
HITRT	_0.9	1.939732071
HITRT	_0.9	2.115966762
HITRT	_0.9	6.409188356
HITRT	_0.9	0.365164069
HITRT	_0.9	1.873635029
HITRT	_0.9	6.865846975
HITRT	_0.9	5.046891533
HITRT	_0.9	2.678519247
HITRT	_0.9	4.219304769
HITRT	_0.9	2.109893337
HITRT	_0.9	7.66299311
HITRT	_0.9	7.177950703
HITRT	_0.9	2.279069074
HITRT	_0.9	1.636740642
HITRT	_0.9	5.979464913
HITRT	_0.9	1.99651026
HITRT	_0.9	11.75028425
HITRT	_0.9	7.379735864
HITRT	_0.9	1.436393168
HITRT	_0.9	11.80130039
HITRT	_0.9	5.393998628
HITRT	_0.9	15.28422034
HITRT	_0.9	-0.202285286
HITRT	_0.9	5.022075726
HITRT	_0.9	6.808380555
HITRT	_0.9	9.072458641
HITRT	_0.9	9.962010537
HITRT	_0.9	3.297776269
HITRT	_0.9	4.624880491
HITRT	_0.9	5.16737707
HITRT	_0.9	1.607818493
HITRT	_0.9	1.960292526
HITRT	_0.9	5.196859589
HITRT	_0.9	6.968380555
HITRT	_0.9	11.305547
HITRT	_0.9	3.162715246
HITRT	_0.9	3.837871618
HITRT	_0.9	6.765102211
HITRT	_0.9	11.31981416
HITRT	_0.9	8.702092616
HITRT	_0.9	3.418998138
HITRT	_0.9	0.303487427
HITRT	_0.9	2.390521988
HITRT	_0.9	5.989916187
HITRT	_0.9	3.909252642
HITRT	_0.9	7.882592424
HITRT	_0.9	5.036645969
HITRT	_0.9	2.858043369
HITRT	_0.9	5.961407837
HITRT	_0.9	4.065509058
HITRT	_0.9	8.496457432
HITRT	_0.9	2.33529142
HITRT	_0.9	6.476648597
HITRT	_0.9	9.744197328
HITRT	_0.9	0.327896656
HITRT	_0.9	6.883419984
HITRT	_0.9	6.333845891
HITRT	_0.9	0.087578135
HITRT	_0.9	7.480478389
HITRT	_0.9	7.095425269
HITRT	_0.9	4.287546877
HITRT	_0.9	8.663181109
HITRT	_0.9	4.655958125
HITRT	_0.9	5.334720203
HITRT	_0.9	0.043571067
HITRT	_0.9	7.681899892
HITRT	_0.9	2.552242391
HITRT	_0.9	7.033213861
HITRT	_0.9	5.459785909
HITRT	_0.9	7.112735155
LOTRT	_0.9	3.096037933
LOTRT	_0.9	0.096314593
LOTRT	_0.9	-0.618870213
LOTRT	_0.9	0.188489796
LOTRT	_0.9	-1.330009701
LOTRT	_0.9	-0.228304401
LOTRT	_0.9	0.873584575
LOTRT	_0.9	-0.177420229
LOTRT	_0.9	-0.40147338
LOTRT	_0.9	1.753905106
LOTRT	_0.9	0.206656436
LOTRT	_0.9	0.739025786
LOTRT	_0.9	10.80975444
LOTRT	_0.9	0.406009434
LOTRT	_0.9	-0.245879625
LOTRT	_0.9	-0.663256725
LOTRT	_0.9	-0.650777373
LOTRT	_0.9	-0.350394336
LOTRT	_0.9	3.449014641
LOTRT	_0.9	0.114476252
LOTRT	_0.9	-0.577653613
LOTRT	_0.9	-0.144676578
LOTRT	_0.9	0.591980408
LOTRT	_0.9	-0.783498519
LOTRT	_0.9	-1.342155487
LOTRT	_0.9	0.081750947
LOTRT	_0.9	0.66992696
LOTRT	_0.9	0.215649319
LOTRT	_0.9	0.957201513
LOTRT	_0.9	-0.501752456
LOTRT	_0.9	-0.257137531
LOTRT	_0.9	-0.075225205
LOTRT	_0.9	-0.205448324
LOTRT	_0.9	-0.454559246
LOTRT	_0.9	0.258931747
LOTRT	_0.9	0.951768081
LOTRT	_0.9	0.053323422
LOTRT	_0.9	-0.916621139
LOTRT	_0.9	0.512359011
LOTRT	_0.9	0.441440282
LOTRT	_0.9	1.245203445
LOTRT	_0.9	-0.438077317
LOTRT	_0.9	-0.361632743
LOTRT	_0.9	3.150436569
LOTRT	_0.9	0.006513412
LOTRT	_0.9	1.807696707
LOTRT	_0.9	1.656815847
LOTRT	_0.9	0.922923476
LOTRT	_0.9	0.65940933
LOTRT	_0.9	-0.250420537
LOTRT	_0.9	0.122737357
LOTRT	_0.9	0.554516884
LOTRT	_0.9	1.340127255
LOTRT	_0.9	2.536942095
LOTRT	_0.9	-0.153251114
LOTRT	_0.9	0.067060021
LOTRT	_0.9	-0.105204983
LOTRT	_0.9	-0.706079572
LOTRT	_0.9	-0.314643147
LOTRT	_0.9	-1.412051826
LOTRT	_0.9	0.38762279
LOTRT	_0.9	-1.173275643
LOTRT	_0.9	0.805087708
LOTRT	_0.9	0.331769234
LOTRT	_0.9	-0.047620793
LOTRT	_0.9	-0.21023832
LOTRT	_0.9	0.280288102
LOTRT	_0.9	-0.358411325
LOTRT	_0.9	-0.448619108
LOTRT	_0.9	0.210067517
LOTRT	_0.9	-0.177697114
LOTRT	_0.9	8.901512079
LOTRT	_0.9	1.504560021
LOTRT	_0.9	1.155077505
LOTRT	_0.9	0.354253002
